"","pwsid","population_served_count_echo","service_connections_count_echo","pws_type_code_echo","gw_sw_code_echo","primary_source_code_echo","carceral_sys","count_of_viols_over5yrs_health","count_of_viols_over5yrs_mon","binary_viol_over5yrs_health","binary_viol_over5yrs_mon"
"2755","CA3901387",25,1,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"2756","CA3901390",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2757","CA3901392",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2758","CA3901394",50,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2759","CA3901400",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2760","CA3901404",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2761","CA3901407",31,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2762","CA3901409",60,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2763","CA3901414",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2764","CA3901417",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2765","CA3901418",25,1,"NTNCWS","GW","GW","other_water_systems",5,0,1,0
"2766","CA3901421",163,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2767","CA3901423",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2768","CA3901424",31,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2769","CA3901425",25,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2770","CA3901429",348,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2771","CA3901442",27,7,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2772","CA3901456",25,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2773","CA3901461",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2774","CA3901463",39,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2775","CA3901466",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2776","CA3901473",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2777","CA3901474",39,15,"CWS","GW","GW","other_water_systems",4,0,1,0
"2778","CA3901477",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2779","CA3901480",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2780","CA3901481",25,1,"NTNCWS","GW","GW","other_water_systems",3,0,1,0
"2781","CA3901486",556,2,"NTNCWS","GW","GW","other_water_systems",8,0,1,0
"2782","CA3902136",40,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2783","CA3902172",25,15,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2784","CA3902180",463,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2785","CA3902181",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2786","CA3902184",40,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2787","CA3902189",60,1,"NTNCWS","GW","GW","other_water_systems",5,0,1,0
"2788","CA3902211",219,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2789","CA3902212",115,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2790","CA3902215",100,7,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2791","CA3910001",175026,44274,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2792","CA3910002",1841,559,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2793","CA3910003",7264,2527,"CWS","GW","GW","other_water_systems",0,0,0,0
"2794","CA3910004",68272,29520,"CWS","SW","SW","other_water_systems",0,0,0,0
"2795","CA3910005",84928,26685,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2796","CA3910006",50,3,"CWS","SW","SW","other_water_systems",0,0,0,0
"2797","CA3910007",15769,5144,"CWS","GW","GW","other_water_systems",0,0,0,0
"2798","CA3910008",2500,846,"CWS","GW","GW","other_water_systems",0,0,0,0
"2799","CA3910009",964,292,"CWS","GW","GW","other_water_systems",0,0,0,0
"2800","CA3910010",5990,1815,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2801","CA3910011",94538,27078,"CWS","SW","SW","other_water_systems",0,0,0,0
"2802","CA3910012",190688,50687,"CWS","SW","SW","carceral_serving_water_system",1,1,1,1
"2803","CA3910014",1086,329,"CWS","GW","GW","other_water_systems",3,0,1,0
"2804","CA3910015",35080,10412,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2805","CA3910017",3802,1152,"CWS","GW","GW","other_water_systems",0,0,0,0
"2806","CA3910018",600,385,"CWS","GW","GW","other_water_systems",0,0,0,0
"2807","CA3910019",1784,617,"CWS","GW","GW","other_water_systems",0,0,0,0
"2808","CA3910020",722,293,"CWS","GW","GW","other_water_systems",0,0,0,0
"2809","CA3910022",1510,202,"CWS","SW","SW","other_water_systems",1,0,1,0
"2810","CA3910023",1479,448,"CWS","GW","GW","other_water_systems",0,0,0,0
"2811","CA3910024",851,258,"CWS","GW","GW","other_water_systems",0,0,0,0
"2812","CA3910025",230,109,"NTNCWS","SW","SWP","other_water_systems",0,0,0,0
"2813","CA3910027",24235,7334,"CWS","SW","SW","other_water_systems",0,0,0,0
"2814","CA3910701",525,37,"CWS","GW","GW","other_water_systems",0,0,0,0
"2815","CA3910702",1200,86,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2816","CA3910803",5551,84,"CWS","SW","SWP","carceral_water_system",2,0,1,0
"2817","CA4000200",85,27,"CWS","GW","GW","other_water_systems",0,2,0,1
"2818","CA4000202",132,40,"CWS","GW","GW","other_water_systems",0,1,0,1
"2819","CA4000203",135,58,"CWS","GW","GW","other_water_systems",0,0,0,0
"2820","CA4000205",1600,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2821","CA4000206",700,7,"CWS","GW","GW","other_water_systems",0,2,0,1
"2822","CA4000208",40,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2823","CA4000209",60,1,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2824","CA4000211",90,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2825","CA4000213",57,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2826","CA4000214",81,25,"CWS","GW","GW","other_water_systems",0,3,0,1
"2827","CA4000216",45,15,"NTNCWS","GW","GW","other_water_systems",4,2,1,1
"2828","CA4000221",270,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2829","CA4000222",1630,388,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2830","CA4000224",25,6,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2831","CA4000226",710,215,"CWS","GW","GW","other_water_systems",0,0,0,0
"2832","CA4000230",133,54,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2833","CA4000501",105,46,"CWS","GW","GW","other_water_systems",0,6,0,1
"2834","CA4000506",488,163,"CWS","GW","GW","other_water_systems",2,2,1,1
"2835","CA4000507",440,117,"CWS","GW","GW","other_water_systems",0,1,0,1
"2836","CA4000523",591,179,"CWS","GW","GW","other_water_systems",0,0,0,0
"2837","CA4000554",350,124,"CWS","GW","GW","other_water_systems",1,0,1,0
"2838","CA4000555",35,1,"NTNCWS","GW","GW","other_water_systems",1,1,1,1
"2839","CA4000563",30,24,"CWS","GW","GW","other_water_systems",4,3,1,1
"2840","CA4000568",462,206,"CWS","GW","GW","other_water_systems",2,0,1,0
"2841","CA4000589",1200,1,"NTNCWS","SW","SW","other_water_systems",0,0,0,0
"2842","CA4000590",1521,377,"NTNCWS","SW","GU","other_water_systems",0,1,0,1
"2843","CA4000598",25,20,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2844","CA4000604",50,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2845","CA4000620",100,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2846","CA4000623",30,8,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2847","CA4000631",40,20,"CWS","GW","GW","other_water_systems",5,2,1,1
"2848","CA4000637",60,26,"CWS","GW","GW","other_water_systems",0,0,0,0
"2849","CA4000648",84,49,"CWS","GW","GW","other_water_systems",5,2,1,1
"2850","CA4000649",420,160,"CWS","GW","GW","other_water_systems",0,0,0,0
"2851","CA4000650",600,313,"CWS","GW","GW","other_water_systems",0,1,0,1
"2852","CA4000653",250,127,"CWS","GW","GW","other_water_systems",1,0,1,0
"2853","CA4000654",99,80,"CWS","GW","GW","other_water_systems",5,0,1,0
"2854","CA4000660",45,18,"CWS","GW","GW","other_water_systems",0,2,0,1
"2855","CA4000670",486,23,"CWS","GW","GW","other_water_systems",0,0,0,0
"2856","CA4000671",40,1,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2857","CA4000675",253,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2858","CA4000678",75,22,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2859","CA4000684",100,3,"NTNCWS","SW","GU","other_water_systems",0,1,0,1
"2860","CA4000689",200,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2861","CA4000692",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2862","CA4000693",100,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2863","CA4000705",80,29,"CWS","GW","GW","other_water_systems",0,2,0,1
"2864","CA4000716",75,28,"CWS","SW","SWP","other_water_systems",0,1,0,1
"2865","CA4000722",324,98,"NTNCWS","SW","SWP","other_water_systems",0,0,0,0
"2866","CA4000725",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2867","CA4000730",30,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2868","CA4000732",65,1,"NTNCWS","GW","GW","other_water_systems",4,0,1,0
"2869","CA4000734",100,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2870","CA4000741",70,25,"CWS","GW","GW","other_water_systems",0,1,0,1
"2871","CA4000744",79,25,"CWS","GW","GW","other_water_systems",0,1,0,1
"2872","CA4000749",38,17,"CWS","GW","GW","other_water_systems",0,0,0,0
"2873","CA4000750",55,25,"CWS","GW","GW","other_water_systems",5,1,1,1
"2874","CA4000752",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2875","CA4000753",40,2,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2876","CA4000765",106,49,"CWS","GW","GW","other_water_systems",0,0,0,0
"2877","CA4000766",35,1,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2878","CA4000768",34,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2879","CA4000770",32,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2880","CA4000771",44,45,"CWS","GW","GW","other_water_systems",0,0,0,0
"2881","CA4000774",100,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2882","CA4000775",30,16,"CWS","GW","GW","other_water_systems",1,0,1,0
"2883","CA4000777",200,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2884","CA4000778",30,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2885","CA4000780",650,1,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2886","CA4000781",135,1,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"2887","CA4000789",125,45,"CWS","GW","GW","other_water_systems",0,0,0,0
"2888","CA4000800",132,40,"NTNCWS","SW","SWP","other_water_systems",0,0,0,0
"2889","CA4000802",238,152,"CWS","GW","GW","other_water_systems",0,0,0,0
"2890","CA4000803",50,20,"CWS","GW","GW","other_water_systems",0,1,0,1
"2891","CA4000805",126,37,"CWS","GW","GW","other_water_systems",0,1,0,1
"2892","CA4000806",150,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2893","CA4000808",65,26,"CWS","GW","GW","other_water_systems",0,0,0,0
"2894","CA4000815",108,36,"CWS","GW","GW","other_water_systems",0,0,0,0
"2895","CA4000817",50,35,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2896","CA4000819",25,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2897","CA4000825",1025,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2898","CA4000834",60,6,"CWS","GW","GW","other_water_systems",0,0,0,0
"2899","CA4000835",25,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2900","CA4000837",35,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2901","CA4000839",25,1,"CWS","GW","GW","other_water_systems",0,1,0,1
"2902","CA4000843",125,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2903","CA4000844",650,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2904","CA4000846",56,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2905","CA4000852",85,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2906","CA4000853",160,42,"CWS","GW","GW","other_water_systems",0,0,0,0
"2907","CA4000856",77,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2908","CA4010001",17963,6854,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2909","CA4010002",30618,10961,"CWS","GW","GW","other_water_systems",0,0,0,0
"2910","CA4010003",1600,685,"CWS","SW","SWP","other_water_systems",1,0,1,0
"2911","CA4010004",12701,4999,"CWS","SW","SW","other_water_systems",0,0,0,0
"2912","CA4010005",7601,2207,"CWS","SW","SWP","other_water_systems",0,1,0,1
"2913","CA4010006",2369,778,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2914","CA4010007",31176,10822,"CWS","SW","SW","other_water_systems",0,0,0,0
"2915","CA4010008",8036,5335,"CWS","SW","SWP","other_water_systems",2,1,1,1
"2916","CA4010009",47788,17012,"CWS","SW","SW","other_water_systems",0,0,0,0
"2917","CA4010010",2600,907,"CWS","GW","GW","other_water_systems",0,0,0,0
"2918","CA4010011",13757,5892,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2919","CA4010012",2956,1963,"CWS","SW","SW","other_water_systems",6,0,1,0
"2920","CA4010014",5532,4034,"CWS","SW","GU","other_water_systems",1,0,1,0
"2921","CA4010015",1874,650,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2922","CA4010016",7086,2776,"CWS","GW","GW","other_water_systems",0,0,0,0
"2923","CA4010017",5949,2683,"CWS","GW","GW","other_water_systems",0,0,0,0
"2924","CA4010018",4506,1492,"CWS","GW","GW","other_water_systems",0,0,0,0
"2925","CA4010019",8011,3004,"CWS","GW","GW","other_water_systems",0,0,0,0
"2926","CA4010022",0,31,"CWS","SW","SW","other_water_systems",0,0,0,0
"2927","CA4010023",1477,602,"CWS","GW","GW","other_water_systems",0,0,0,0
"2928","CA4010024",1291,506,"CWS","GW","GW","other_water_systems",0,0,0,0
"2929","CA4010025",0,3,"CWS","SW","SW","other_water_systems",0,0,0,0
"2930","CA4010026",13771,4512,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2931","CA4010027",2181,663,"CWS","SW","SW","other_water_systems",5,4,1,1
"2932","CA4010028",1085,362,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2933","CA4010030",0,2,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2934","CA4010040",2026,966,"CWS","GW","GW","other_water_systems",0,0,0,0
"2935","CA4010080",0,5,"CWS","SW","SW","other_water_systems",0,0,0,0
"2936","CA4010081",3862,1544,"CWS","GW","GW","other_water_systems",0,0,0,0
"2937","CA4010300",200,16,"NTNCWS","SW","SW","other_water_systems",0,0,0,0
"2938","CA4010830",15000,12,"CWS","SW","SW","carceral_water_system",0,1,0,1
"2939","CA4010832",4100,875,"CWS","GW","GW","carceral_water_system",0,1,0,1
"2940","CA4010901",1200,784,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2941","CA4100503",150,94,"CWS","SW","SW","other_water_systems",0,3,0,1
"2942","CA4100509",300,75,"CWS","SW","SW","other_water_systems",1,0,1,0
"2943","CA4100510",56,18,"CWS","SW","GU","other_water_systems",0,0,0,0
"2944","CA4100512",65,34,"CWS","SW","SW","other_water_systems",0,0,0,0
"2945","CA4100513",192,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2946","CA4100522",68,13,"CWS","SW","SW","other_water_systems",0,0,0,0
"2947","CA4100529",208,21,"CWS","SW","SW","other_water_systems",1,0,1,0
"2948","CA4100538",357,65,"CWS","GW","GW","other_water_systems",0,0,0,0
"2949","CA4100540",35,10,"CWS","GW","GW","other_water_systems",0,1,0,1
"2950","CA4100551",50,10,"CWS","GW","GW","other_water_systems",1,3,1,1
"2951","CA4100555",90,34,"CWS","SW","GU","other_water_systems",0,1,0,1
"2952","CA4100582",450,102,"CWS","GW","GW","other_water_systems",0,0,0,0
"2953","CA4100583",65,13,"CWS","GW","GW","other_water_systems",0,0,0,0
"2954","CA4100603",583,96,"NTNCWS","GW","GW","other_water_systems",1,1,1,1
"2955","CA4100605",50,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2956","CA4110001",28050,8117,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2957","CA4110002",3390,1293,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2958","CA4110003",31447,8739,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2959","CA4110005",1472,746,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2960","CA4110006",60903,18550,"CWS","SW","SW","other_water_systems",0,0,0,0
"2961","CA4110007",35328,10461,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2962","CA4110008",102663,25435,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2963","CA4110009",64121,16428,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2964","CA4110010",6034,1684,"CWS","SW","SW","other_water_systems",0,0,0,0
"2965","CA4110011",18839,6571,"CWS","SW","SW","other_water_systems",0,0,0,0
"2966","CA4110012",832,297,"CWS","SW","SW","other_water_systems",1,0,1,0
"2967","CA4110013",108599,23428,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2968","CA4110016",11387,4302,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2969","CA4110017",19297,4175,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2970","CA4110018",22795,6613,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2971","CA4110019",2789,359,"CWS","GW","GW","other_water_systems",0,0,0,0
"2972","CA4110020",2900,692,"CWS","GW","GW","other_water_systems",0,0,0,0
"2973","CA4110021",36556,8010,"CWS","SW","SWP","other_water_systems",0,1,0,1
"2974","CA4110022",91874,24630,"CWS","SW","SWP","carceral_serving_water_system",0,0,0,0
"2975","CA4110023",44745,11206,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2976","CA4110024",29519,3906,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2977","CA4110025",38546,11905,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2978","CA4110027",13486,3906,"CWS","SW","SWP","other_water_systems",0,0,0,0
"2979","CA4200505",60,24,"CWS","GW","GW","other_water_systems",0,3,0,1
"2980","CA4200531",240,87,"CWS","GW","GW","other_water_systems",0,0,0,0
"2981","CA4200556",150,49,"CWS","GW","GW","other_water_systems",0,33,0,1
"2982","CA4200560",135,77,"CWS","GW","GW","other_water_systems",0,0,0,0
"2983","CA4200572",200,62,"CWS","GW","GW","other_water_systems",0,1,0,1
"2984","CA4200578",160,91,"CWS","GW","GW","other_water_systems",0,1,0,1
"2985","CA4200579",38,19,"CWS","GW","GW","other_water_systems",0,0,0,0
"2986","CA4200580",120,38,"CWS","SW","GU","other_water_systems",0,0,0,0
"2987","CA4200612",150,45,"CWS","GW","GW","other_water_systems",0,0,0,0
"2988","CA4200616",295,96,"CWS","GW","GW","other_water_systems",0,1,0,1
"2989","CA4200618",150,49,"CWS","GW","GW","other_water_systems",0,0,0,0
"2990","CA4200619",304,92,"CWS","GW","GW","other_water_systems",0,0,0,0
"2991","CA4200630",40,7,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2992","CA4200633",55,20,"CWS","GW","GW","other_water_systems",0,0,0,0
"2993","CA4200634",25,8,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2994","CA4200639",145,11,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"2995","CA4200666",104,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2996","CA4200678",38,19,"CWS","GW","GW","other_water_systems",0,0,0,0
"2997","CA4200691",40,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"2998","CA4200693",186,56,"CWS","GW","GW","other_water_systems",0,0,0,0
"2999","CA4200702",60,26,"CWS","GW","GW","other_water_systems",0,1,0,1
"3000","CA4200703",325,29,"CWS","GW","GW","other_water_systems",0,0,0,0
"3001","CA4200714",43,23,"CWS","GW","GW","other_water_systems",0,0,0,0
"3002","CA4200718",200,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3003","CA4200721",66,23,"CWS","SW","SW","other_water_systems",0,0,0,0
"3004","CA4200725",25,3,"NTNCWS","SW","SW","other_water_systems",0,0,0,0
"3005","CA4200731",54,17,"CWS","GW","GW","other_water_systems",0,1,0,1
"3006","CA4200733",70,28,"CWS","GW","GW","other_water_systems",0,0,0,0
"3007","CA4200743",70,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3008","CA4200747",50,2,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3009","CA4200800",142,44,"CWS","GW","GW","other_water_systems",0,0,0,0
"3010","CA4200802",102,31,"CWS","GW","GW","other_water_systems",0,0,0,0
"3011","CA4200804",54,19,"CWS","GW","GW","other_water_systems",0,3,0,1
"3012","CA4200807",325,117,"CWS","GW","GW","other_water_systems",0,0,0,0
"3013","CA4200814",30,14,"CWS","GW","GW","other_water_systems",1,0,1,0
"3014","CA4200822",59,18,"CWS","GW","GW","other_water_systems",2,0,1,0
"3015","CA4200827",25,19,"CWS","GW","GW","other_water_systems",0,0,0,0
"3016","CA4200832",100,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3017","CA4200833",589,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3018","CA4200837",129,39,"CWS","GW","GW","other_water_systems",0,0,0,0
"3019","CA4200842",320,80,"CWS","GW","GW","other_water_systems",1,0,1,0
"3020","CA4200848",75,22,"CWS","GW","GW","other_water_systems",0,0,0,0
"3021","CA4200851",66,21,"CWS","GW","GW","other_water_systems",0,0,0,0
"3022","CA4200854",200,22,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3023","CA4200862",34,18,"CWS","GW","GW","other_water_systems",0,0,0,0
"3024","CA4200866",68,8,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3025","CA4200867",40,14,"CWS","GW","GW","other_water_systems",1,0,1,0
"3026","CA4200870",234,53,"CWS","GW","GW","other_water_systems",0,0,0,0
"3027","CA4200879",250,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3028","CA4200881",211,64,"CWS","GW","GW","other_water_systems",0,1,0,1
"3029","CA4200885",38,15,"CWS","GW","GW","other_water_systems",0,0,0,0
"3030","CA4200891",115,46,"CWS","GW","GW","other_water_systems",0,0,0,0
"3031","CA4200907",25,2,"NTNCWS","GW","GW","other_water_systems",1,0,1,0
