pwsid,pws_name,pws_type_code,gw_sw_code,primary_source_code,population_served_count,service_connections_count,carceral_sys,health_5yr_no2ndary_or_lsl_binary,health_5yr_count_no_2ndary_or_lsl,mon_only_5yr_binary,mon_only_5yr_count,mr_5yr_count,mr_5yr_binary,CASDWIS_County,CASDWIS_SourceType,watersource,purchased,HR_NAME,System_Name,County,Regulating_Agency,Water_Quality_Risk_Level_Display,Accessability_Risk_Level_Display,Affordability_Risk_Level_Display,TMF_Capacity_Risk_Level_Display,POPULATION,SAFER_STATUS,Distinct count of PWSID,Funding Since 2017,SC3i_Count_Distribution,SC5e_Drought_Impact,Distributiondis_any,n_ccr_downloaded,n_ccr_missing,CCR_pulled
CA4901004,CALPINE (WEST FIELD OFFICE),NTNCWS,GW,GW,26,3,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,1,0,1,1,3,Yes
CA4901018,GUNDLACH BUNDSCHU WINERY,NTNCWS,GW,GW,150,4,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901028,GLORIA FERRER CAVES,NTNCWS,GW,GW,80,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901030,CALPINE (GEYSERS ADMINISTRATION CENTER),NTNCWS,SW,SW,150,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,SW,SW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901046,TIMBER COVE INN,NTNCWS,GW,GW,38,3,other_water_systems,1,1,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901061,SONOMA WAREHOUSING,NTNCWS,GW,GW,200,3,other_water_systems,0,0,0,0,3,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901062,KINNYBROOK MUTUAL WATER COMPANY,CWS,GW,GW,48,23,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,KINNYBROOK MUTUAL WATER COMPANY,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,High Risk,Low to no risk,48,Not At-Risk,1,$0,0,0,0,1,3,Yes
CA4901071,BOULEVARD HEIGHTS MUTUAL WATER,CWS,GW,GW,60,18,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,BOULEVARD HEIGHTS MUTUAL WATER,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,High Risk,Low to no risk,60,Not At-Risk,1,$0,0,0,0,1,3,Yes
CA4901080,SPEEDWAY SONOMA LLC,NTNCWS,SW,GU,33,17,other_water_systems,0,0,1,3,4,1,SONOMA  ,SWP,SW,Purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901084,JORDAN VINEYARD & WINERY,NTNCWS,GW,GW,75,6,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901095,WESTMINSTER WOODS CAMP,NTNCWS,SW,GU,167,20,other_water_systems,0,0,1,8,8,1,SONOMA  ,GU,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901118,"ANDY'S PRODUCE MARKET, INC.",NTNCWS,GW,GW,157,4,other_water_systems,0,0,1,1,2,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901119,DRY CREEK VINEYARD,NTNCWS,GW,GW,50,6,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901120,RAM'S GATE WINERY,NTNCWS,GW,GW,145,1,other_water_systems,0,0,0,0,1,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901129,VIANSA WINERY,NTNCWS,GW,GW,200,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901130,GRAVENSTEIN BUSINESS PARK,NTNCWS,GW,GW,50,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901141,OCCIDENTAL ARTS & ECOLOGY CENTER,NTNCWS,GW,GW,51,17,other_water_systems,0,0,1,4,4,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901143,SENECA FAMILY OF AGENCIES,NTNCWS,GW,GW,30,5,other_water_systems,0,0,0,0,1,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901144,BR COHN WINERY AND OLIVE CO,NTNCWS,GW,GW,155,7,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901147,"TRADITIONAL MEDICINALS, INC.",NTNCWS,GW,GW,120,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901152,GEYSERVILLE WINERY,NTNCWS,GW,GW,100,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,1,0,1,4,0,Yes
CA4901156,WILLOWSIDE SCHOOL,NTNCWS,GW,GW,460,5,other_water_systems,0,0,0,0,1,1,SONOMA  ,GW,GW,Not purchased,North Coast,WILLOWSIDE SCHOOL,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,High to medium risk,Low Risk,Low to no risk,460,Not At-Risk,1,$0,0,0,0,3,1,Yes
CA4901161,"VINO FARMS, INC. - WASSON RANCH",NTNCWS,GW,GW,35,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901162,QUIVIRA VINEYARDS,NTNCWS,SW,GU,31,2,other_water_systems,0,0,1,4,4,1,SONOMA  ,GU,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901168,SALMON CREEK MIDDLE SCHOOL,NTNCWS,GW,GW,300,13,other_water_systems,1,2,0,0,1,1,SONOMA  ,GW,GW,Not purchased,North Coast,SALMON CREEK MIDDLE SCHOOL,SONOMA,DISTRICT 18 - SONOMA,High to medium risk,High to medium risk,No Risk,Low to no risk,300,At-Risk,1,$0,0,0,0,1,3,Yes
CA4901179,REDWOOD EMPIRE SAWMILL,NTNCWS,GW,GW,80,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901190,LIETO WATER SYSTEM (REACH CHARTR SCHOOL),NTNCWS,GW,GW,134,2,other_water_systems,0,0,0,0,5,1,SONOMA  ,GW,GW,Not purchased,North Coast,LIETO WATER SYSTEM (REACH CHARTR SCHOOL),SONOMA,DISTRICT 18 - SONOMA,Low to no risk,High to medium risk,No Risk,Low to no risk,30,Not At-Risk,1,$0,0,0,0,0,4,Yes
CA4901201,VINWOOD CELLARS PRODUCTION AREA,NTNCWS,GW,GW,80,3,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901202,FERRARI-CARANO WINERY,NTNCWS,GW,GW,95,3,other_water_systems,0,0,0,0,4,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901203,ASTI WINERY,NTNCWS,SW,GU,98,4,other_water_systems,0,0,0,0,0,0,SONOMA  ,GU,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901204,BENZIGER FAMILY WINERY,NTNCWS,GW,GW,225,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,1,0,1,1,3,Yes
CA4901212,SONOMA COUNTY PUB WORKS-CENTRAL LANDFILL,NTNCWS,GW,GW,34,20,other_water_systems,0,0,1,1,2,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901214,ADOBE CHRISTIAN CHURCH,NTNCWS,GW,GW,50,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,ADOBE CHRISTIAN CHURCH,SONOMA,DISTRICT 18 - SONOMA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,50,Not Assessed,1,$0,0,0,0,1,3,Yes
CA4901215,PLUMFIELD ACADEMY SCHOOL (OCCIDENTAL RD),NTNCWS,GW,GW,30,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,PLUMFIELD ACADEMY SCHOOL (OCCIDENTAL RD),SONOMA,DISTRICT 18 - SONOMA,Low to no risk,High to medium risk,No Risk,Low to no risk,30,Not At-Risk,1,$0,0,0,0,2,2,Yes
CA4901218,GROSKOPF WAREHOUSE & LOGISTICS,NTNCWS,GW,GW,60,4,other_water_systems,0,0,0,0,1,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901221,GRATON MUTUAL (GREEN VALLEY HOA),CWS,GW,GW,50,16,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,GRATON MUTUAL WATER SYSTEM,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,High to medium risk,High Risk,Low to no risk,50,Potentially At-Risk,1,$0,0,0,0,2,2,Yes
CA4901225,THE RENTAL PLACE,NTNCWS,GW,GW,30,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901227,KUNDE ESTATE WINERY,NTNCWS,GW,GW,250,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901232,LA CREMA WINERY,NTNCWS,GW,GW,75,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901236,"VINO FARMS, INC. - PRESTON RANCH",NTNCWS,GW,GW,72,9,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,1,0,1,4,0,Yes
CA4901244,HUMANE SOCIETY OF SONOMA COUNTY,NTNCWS,GW,GW,37,3,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901246,DOWNTOWN GRATON MUTUAL WATER SYSTEM,CWS,GW,GW,110,24,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,DOWNTOWN GRATON MUTUAL WATER SYSTEM,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,No Risk,Low to no risk,115,Not At-Risk,1,$0,1,0,1,3,1,Yes
CA4901247,CARNEROS WAREHOUSING,NTNCWS,GW,GW,50,1,other_water_systems,0,0,0,0,3,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901248,MATANZAS CREEK WINERY,NTNCWS,GW,GW,139,7,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901250,SONOMA WEST HOLDINGS INDUSTRIAL PARK,NTNCWS,GW,GW,25,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901251,SAFARI WEST,NTNCWS,GW,GW,99,18,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901252,E & J GALLO WINERY-SONOMA,NTNCWS,GW,GW,124,10,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901254,KJ CARNEROS HILLS WINERY,NTNCWS,GW,GW,65,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901255,SAINT FRANCIS WINERY-WILD OAK VINEYARDS,NTNCWS,GW,GW,160,5,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901257,CAPITAL LUMBER COMPANY,NTNCWS,GW,GW,50,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901258,SONOMA LODGE,NTNCWS,GW,GW,300,2,other_water_systems,1,1,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901259,STONESTREET WINERY,NTNCWS,GW,GW,90,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901262,TPWC DBA QUARRY LAKE WINERY,NTNCWS,GW,GW,26,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901264,RATNA LING RETREAT,NTNCWS,SW,SW,55,34,other_water_systems,1,2,0,0,0,0,SONOMA  ,SW,SW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901266,SEGHESIO FARMS,NTNCWS,GW,GW,38,1,other_water_systems,0,0,1,1,1,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901267,TLC CHILD & FAMILY SERVICES,NTNCWS,GW,GW,35,8,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901273,"S & W WAREHOUSING, LLC",NTNCWS,GW,GW,50,4,other_water_systems,0,0,0,0,1,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901277,BUCHER WATER COMPANY,NTNCWS,GW,GW,30,13,other_water_systems,0,0,1,2,2,1,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901278,CLINE CELLARS,NTNCWS,GW,GW,500,8,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901282,"MANZANA PRODUCTS COMPANY, INC.",NTNCWS,GW,GW,175,4,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901297,PORT SONOMA MARINA,NTNCWS,GW,GW,65,7,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901309,HILTON MUTUAL WATER COMPANY,CWS,GW,GW,100,16,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,HILTON MUTUAL WATER COMPANY,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,High to medium risk,No Risk,Low to no risk,100,Not At-Risk,1,$0,0,0,0,3,1,Yes
CA4901314,ODIYAN BUDDHIST RETREAT CENTER,CWS,GW,GW,35,8,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,ODIYAN BUDDHIST RETREAT CENTER,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,High Risk,Low to no risk,35,Potentially At-Risk,1,$0,0,0,0,2,2,Yes
CA4901324,FRITSCH INDUSTRIAL PARK,NTNCWS,GW,GW,36,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901330,MADRONA MANOR,NTNCWS,GW,GW,34,6,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901332,WINE COUNTRY IND PARK - BLDG C,NTNCWS,GW,GW,70,1,other_water_systems,0,0,0,0,4,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901335,WILLIAMS SELYEM WINERY,NTNCWS,GW,GW,25,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,NA,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,NA,NA,NA,0,4,Yes
CA4901345,BUCKLEY FAMILY PARTNERSHIP,NTNCWS,GW,GW,30,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901346,DELORES LANE WATER SYSTEM,CWS,GW,GW,47,17,other_water_systems,0,0,1,2,2,1,SONOMA  ,GW,GW,Not purchased,North Coast,DELORES LANE WATER SYSTEM,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,Medium Risk,High to medium risk,59,Potentially At-Risk,1,$0,0,0,0,1,3,Yes
CA4901355,TERRACE VIEW WATER SYSTEM,CWS,GW,GW,60,16,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,TERRACE VIEW WATER SYSTEM,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,No Risk,Low to no risk,60,Not At-Risk,1,$0,0,0,0,1,3,Yes
CA4901362,STRIPE N SEAL,NTNCWS,GW,GW,26,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901365,MICHAEL LUCAS WATER SYSTEM,NTNCWS,GW,GW,25,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,3,1,Yes
CA4901366,LAURA CHENEL'S CHEVRE INC.,NTNCWS,GW,GW,50,2,other_water_systems,0,0,1,1,2,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901368,GRATON COMMERCE CENTER,NTNCWS,GW,GW,70,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901370,SUTTER SANTA ROSA REGIONAL HOSPITAL,NTNCWS,GW,GW,1000,3,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,2,2,Yes
CA4901374,SILVER OAK WINE CELLARS LLC,NTNCWS,GW,GW,83,4,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901381,LICHAU HYLANDS MUTUAL WATER COMPANY,CWS,GW,GW,56,20,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,LICHAU HYLANDS MUTUAL WATER COMPANY,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,High Risk,Low to no risk,56,Not At-Risk,1,$0,0,0,0,3,1,Yes
CA4901382,CHILDKIND LAGUNA PRESCHOOL,NTNCWS,GW,GW,42,2,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,CHILDKIND LAGUNA PRESCHOOL,SONOMA,DISTRICT 18 - SONOMA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,42,Not Assessed,1,$0,0,0,0,4,0,Yes
CA4901390,CHALK HILL WINERY,NTNCWS,GW,GW,55,8,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,4,0,Yes
CA4901436,SEBASTOPOL CHARTER SCHOOL,NTNCWS,GW,GW,360,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,SEBASTOPOL CHARTER SCHOOL,SONOMA,DISTRICT 18 - SONOMA,High to medium risk,High to medium risk,No Risk,Low to no risk,310,At-Risk,1,$0,0,0,0,3,1,Yes
CA4901445,JAMES COURT WATER SYSTEM,CWS,GW,GW,205,40,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,JAMES COURT WATER SYSTEM,SONOMA,DISTRICT 18 - SONOMA,Low to no risk,Low to no risk,No Risk,High to medium risk,208,Failing,1,$0,0,0,0,3,1,Yes
CA4901446,SONOMA PACIFIC PALLET COMPANY,NTNCWS,GW,GW,25,1,other_water_systems,0,0,0,0,5,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901454,"MAYACAMAS WAREHOUSE, LLC",NTNCWS,GW,GW,40,1,other_water_systems,0,0,0,0,4,1,SONOMA  ,GW,GW,Not purchased,San Francisco Bay,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,1,3,Yes
CA4901459,ROBERT YOUNG FAMILY LIMITED PARTNER,NTNCWS,GW,GW,71,7,other_water_systems,1,1,0,0,0,0,SONOMA  ,GW,GW,Not purchased,North Coast,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,0,0,0,0,4,Yes
CA4901471,DUTTON FARMWORKER HOUSING,NTNCWS,GW,GW,38,1,other_water_systems,0,0,0,0,0,0,SONOMA  ,GW,GW,Not purchased,NA,NA,NA,NA,Not Assessed,Not Assessed,Not Assessed,Not Assessed,NA,Not Assessed,NA,NA,NA,NA,NA,0,4,Yes
