pwsid,population,service_connections,state_classification,activity_status_cd,regulating_agency,carceral_sys,count_of_viols_over5yrs_mcl,count_of_viols_over5yrs_mon,binary_viol_over5yrs_mcl,binary_viol_over5yrs_mon
CA5400660,75,19,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400665,1280,388,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,7,0,1,0
CA5400666,323,98,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5400670,408,154,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5400679,60,55,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400682,138,42,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,4,0,1,0
CA5400696,25,100,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5400701,157,62,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400708,17,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400709,400,25,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,1,1,1
CA5400710,278,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400711,115,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5400718,165,50,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400728,98,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400732,46,84,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400743,45,17,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,2,1,1
CA5400744,40,15,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400747,52,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400749,150,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400750,246,45,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400754,384,142,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5400755,200,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400757,100,30,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400765,30,15,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400767,46,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400769,41,14,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400778,207,27,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400783,35,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400792,650,177,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400795,220,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,8,1,1,1
CA5400797,500,19,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,nonexclusive_carceral,0,0,0,0
CA5400805,110,36,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400810,88,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400816,155,66,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400819,44,24,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400824,983,281,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400826,80,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400846,25,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400875,33,2,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400880,495,161,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400881,109,39,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400884,321,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400886,220,11,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400896,200,12,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5400903,500,93,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400917,25,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400919,250,9,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400922,506,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400928,500,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,2,0,1
CA5400929,400,128,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400934,340,148,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400935,138,44,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400940,260,52,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400964,43,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,5,1,1,1
CA5400968,200,80,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400985,265,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,1,0,1,0
CA5400994,255,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,5,0,1,0
CA5401001,60,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401003,423,103,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5401006,52,16,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401024,985,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5401026,70,25,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401039,300,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,nonexclusive_carceral,0,0,0,0
CA5401044,41,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401045,980,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5401047,1000,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401071,156,56,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401074,1130,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,nonexclusive_carceral,0,0,0,0
CA5401082,120,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401084,60,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5401093,185,51,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401094,103,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401099,136,15,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402008,42,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402019,45,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5402022,25,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,2,1,1
CA5402026,18,19,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402027,75,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5402030,100,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5402036,330,250,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5402038,550,153,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5402041,87,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5402046,105,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5402047,31,12,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,3,1,1
CA5402048,89,27,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,1,0,1,0
CA5402057,114,84,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5403007,50,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5403011,200,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403020,80,13,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403022,50,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,3,1,1
CA5403023,412,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403041,30,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403042,160,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403043,350,66,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403046,120,7,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403047,3000,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403048,75,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5403050,25,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403051,39,44,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403061,200,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403062,150,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403074,220,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5403083,66,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5403084,150,47,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5403089,30,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5403106,96,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403110,43,16,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,2,1,1
CA5403113,106,39,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403114,50,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403118,165,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403119,130,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403121,106,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403126,50,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403130,295,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403132,60,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403137,100,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403138,100,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403144,39,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5403147,200,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403150,212,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403151,1000,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5403154,50,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403201,35,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5403204,80,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,1,1,1
CA5403208,31,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403211,150,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,1,1,1
CA5403212,204,31,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5403213,130,13,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403215,125,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5403217,300,73,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5410001,6200,1234,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5410002,6081,6621,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410003,11169,3298,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5410004,10243,2769,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410006,12659,3120,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,6,2,1,1
CA5410007,500,50,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5410008,8300,1601,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410009,2772,870,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5410010,63164,17568,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410011,1500,390,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410012,2669,473,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410014,2543,608,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,4,0,1,0
CA5410015,72131,21000,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410016,148496,47895,COMMUNITY,A ,DISTRICT 24 - TULARE,nonexclusive_carceral,0,0,0,0
CA5410017,2134,431,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410019,4580,1128,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410020,7846,2044,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5410021,7679,1543,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410022,134,293,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410024,1617,525,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,3,2,1,1
CA5410025,1740,467,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,3,0,1,0
CA5410026,2200,597,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410034,944,286,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410036,500,161,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410038,2656,804,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410039,617,187,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410041,716,182,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410048,339,119,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410050,871,397,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5410503,2940,125,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,1,1,1,1
CA5410513,2930,45,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410515,80,9,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410800,123,5,COMMUNITY,A ,DISTRICT 24 - TULARE,exclusive_carceral,0,0,0,0
CA5410801,1281,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5500001,275,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500003,78,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500005,60,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500016,100,23,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500019,507,43,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500020,217,26,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500026,40,48,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500027,50,42,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500030,413,318,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500031,500,15,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500040,282,94,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500041,195,55,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500042,468,167,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500048,1041,113,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500049,138,161,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500053,340,108,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500054,59,60,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500057,97,162,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500060,445,159,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500064,154,55,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500071,269,100,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500074,361,129,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500077,417,153,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500080,202,106,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500086,235,84,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500089,130,68,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500092,52,52,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500096,129,46,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500104,316,113,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500109,230,18,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500112,126,53,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,2,0,1
CA5500113,304,6,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500115,219,88,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500116,280,100,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,3,0,1
CA5500119,85,59,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500120,115,80,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500124,105,30,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500125,210,75,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500128,67,57,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500132,176,87,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500136,380,13,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500138,51,14,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500145,230,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500148,36,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,1,0,1,0
CA5500149,89,63,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500160,39,23,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500168,328,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500171,289,19,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500173,168,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500175,100,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500176,612,37,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500186,120,10,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500191,79,24,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500193,225,101,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500194,4500,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500201,25,6,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500210,90,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,2,0,1
CA5500213,100,27,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500233,60,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500237,26,11,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500242,175,17,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500243,78,38,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500248,26,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500250,46,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500266,27,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500268,50,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500274,296,47,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,1,0,1
CA5500353,22,30,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500357,126,59,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500358,32,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500359,44,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500360,133,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500363,62,22,COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500364,268,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500368,36,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
CA5500369,200,40,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 28 - YOSEMITE,non_carceral,0,0,0,0
