,pwsid,health_5yr_count,health_5yr_count_no2ndary_mcl,health_5yr_count_no_2ndary_or_lsl,mr_5yr_count,mon_only_5yr_count,health_5yr_binary,health_5yr_no2ndary_mcl_binary,health_5yr_no2ndary_or_lsl_binary,mr_5yr_binary,mon_only_5yr_binary,pws_name,pws_type_code,gw_sw_code,primary_source_code,population_served_count,service_connections_count,carceral_sys
2082,CA3301280,0,0,0,0,0,0,0,0,0,0,GOLDEN ERA PRODUCTIONS,CWS,GW,GW,500,29,other_water_systems
2083,CA3301283,0,0,0,3,3,0,0,0,1,1,GLEN EDEN SUN CLUB,CWS,SW,SWP,566,407,other_water_systems
2084,CA3301294,1,1,0,3,0,1,1,0,1,0,GLEN IVY HOT SPRINGS,CWS,GW,GW,1047,49,other_water_systems
2085,CA3301305,4,4,3,4,3,1,1,1,1,1,"WHITE'S STEEL, INC.",NTNCWS,GW,GW,85,1,other_water_systems
2086,CA3301308,0,0,0,0,0,0,0,0,0,0,COTTONWOOD SCHOOL,NTNCWS,GW,GW,202,7,other_water_systems
2087,CA3301309,0,0,0,4,4,0,0,0,1,1,HAMILTON SCHOOL,NTNCWS,GW,GW,666,20,other_water_systems
2088,CA3301330,12,12,12,1,0,1,1,1,1,0,INDIAN OAKS TRAILER PARK,CWS,GW,GW,90,63,other_water_systems
2089,CA3301355,0,0,0,0,0,0,0,0,0,0,ANZA RV RESORT,CWS,GW,GW,120,117,other_water_systems
2090,CA3301373,2,2,1,7,2,1,1,1,1,1,OASIS DATE GARDENS,NTNCWS,GW,GW,832,4,other_water_systems
2091,CA3301380,12,12,11,4,1,1,1,1,1,1,SAN ANTONIO MOBILE HOME PARK,CWS,GW,GW,340,68,other_water_systems
2092,CA3301381,0,0,0,0,0,0,0,0,0,0,CSA 51,CWS,GW,GW,350,77,other_water_systems
2093,CA3301385,1,1,0,1,0,1,1,0,1,0,"JOJOBA HILLS SKP RESORT, INC.",NTNCWS,GW,GW,912,283,other_water_systems
2094,CA3301388,1,1,0,3,2,1,1,0,1,1,DESERT DUNES GOLF CLUB LTD,NTNCWS,GW,GW,125,3,other_water_systems
2095,CA3301428,0,0,0,3,3,0,0,0,1,1,BLYTHE - MESA RANCH,CWS,GW,GW,558,188,other_water_systems
2096,CA3301482,3,3,2,2,0,1,1,1,1,0,ORTEGA OAKS RV PARK&CAMPGROUND,CWS,GW,GW,180,77,other_water_systems
2097,CA3301491,12,12,12,1,0,1,1,1,1,0,ALPINE VILLAGE,CWS,GW,GW,198,60,other_water_systems
2098,CA3301494,0,0,0,2,2,0,0,0,1,1,PALM SPRINGS AERIAL TRAMWAY,NTNCWS,SW,SWP,1626,3,other_water_systems
2099,CA3301502,1,1,1,1,1,1,1,1,1,1,PARADISE VALLEY MWC,CWS,GW,GW,30,36,other_water_systems
2100,CA3301511,1,1,0,3,2,1,1,0,1,1,PINYON CREST HOA,CWS,GW,GW,104,90,other_water_systems
2101,CA3301512,1,1,1,1,0,1,1,1,1,0,PINYON PINES COUNTY WATER DIST,CWS,GW,GW,232,82,other_water_systems
2102,CA3301528,0,0,0,0,0,0,0,0,0,0,OAK HAVEN ASSOCIATION,CWS,GW,GW,92,36,other_water_systems
2103,CA3301529,12,12,11,5,2,1,1,1,1,1,RAMONA WATER COMPANY,CWS,GW,GW,250,95,other_water_systems
2104,CA3301534,0,0,0,0,0,0,0,0,0,0,RANCHO CALIMESA MOBILE HOME PARK,CWS,GW,GW,302,207,other_water_systems
2105,CA3301535,0,0,0,1,1,0,0,0,1,1,RANCHO CARRILLO MWC,CWS,GW,GW,210,75,other_water_systems
2106,CA3301541,0,0,0,0,0,0,0,0,0,0,RECHE CANYON MUTUAL WATER CO.,CWS,GW,GW,150,53,other_water_systems
2107,CA3301577,14,14,14,0,0,1,1,1,0,0,CSA 62,CWS,GW,GW,538,156,other_water_systems
2108,CA3301588,0,0,0,0,0,0,0,0,0,0,ROYAL CARRIZO HOA,CWS,GW,GW,25,20,other_water_systems
2109,CA3301622,0,0,0,0,0,0,0,0,0,0,SILENT VALLEY CLUB,NTNCWS,GW,GW,241,800,other_water_systems
2110,CA3301630,6,0,0,2,2,1,0,0,1,1,BLYTHE - HIDDEN BEACHES,CWS,GW,GW,393,123,other_water_systems
2111,CA3301676,2,2,2,0,0,1,1,1,0,0,THOMAS MOUNTAIN WATER COMPANY,CWS,GW,GW,157,56,other_water_systems
2112,CA3301682,0,0,0,0,0,0,0,0,0,0,TRAILS END MUTUAL WATER COMPANY,CWS,GW,GW,52,34,other_water_systems
2113,CA3301717,1,1,0,2,1,1,1,0,1,1,VALLEY VIEW TRAILER PARK,CWS,GW,GW,135,37,other_water_systems
2114,CA3301775,0,0,0,1,0,0,0,0,1,0,HIGH VALLEYS WATER DISTRICT,CWS,GW,GWP,733,244,other_water_systems
2115,CA3301800,1,1,1,0,0,1,1,1,0,0,STONEWOOD CANYON ESTATES,CWS,GW,GW,40,26,other_water_systems
2116,CA3301863,0,0,0,0,0,0,0,0,0,0,OLIVET UNIVERSITY,CWS,GW,GW,212,48,other_water_systems
2117,CA3301877,9,1,1,0,0,1,1,1,0,0,BLOCK 77 WATER COMPANY,CWS,GW,GW,59,18,other_water_systems
2118,CA3301879,0,0,0,1,1,0,0,0,1,1,SHARONDALE MESA HOA,CWS,GW,GW,323,244,other_water_systems
2119,CA3301935,1,1,0,3,0,1,1,0,1,0,"BAGDASARIAN PACKING THERMAL, LLC",NTNCWS,GW,GW,250,3,other_water_systems
2120,CA3301937,1,1,0,1,0,1,1,0,1,0,MESQUITE MUTUAL WATER CO.,CWS,GW,GWP,42,16,other_water_systems
2121,CA3301939,2,2,1,1,0,1,1,1,1,0,JEWEL DATE CO. INC.,NTNCWS,GW,GW,88,3,other_water_systems
2122,CA3301943,1,1,1,1,1,1,1,1,1,1,PLANTATION ON THE LAKE PARK,CWS,GW,GW,897,581,other_water_systems
2123,CA3301961,0,0,0,0,0,0,0,0,0,0,OUTDOOR RESORTS RANCHO CA,NTNCWS,GW,GW,400,603,other_water_systems
2124,CA3301979,1,1,0,1,0,1,1,0,1,0,MADISON CENTER WATER SYSTEM,NTNCWS,GW,GW,68,3,other_water_systems
2125,CA3301990,4,4,3,4,2,1,1,1,1,1,AMEZCUA - GARCIA WATER,CWS,GW,GW,316,79,other_water_systems
2126,CA3303003,0,0,0,1,1,0,0,0,1,1,GALINDO HOUSING FACILITY,CWS,GW,GW,50,38,other_water_systems
2127,CA3303026,0,0,0,3,3,0,0,0,1,1,GRANITE CONSTRUCTION COMPANY,NTNCWS,GW,GW,40,5,other_water_systems
2128,CA3303035,1,1,0,3,0,1,1,0,1,0,THERMAL PARK,CWS,GW,GW,73,22,other_water_systems
2129,CA3303071,0,0,0,0,0,0,0,0,0,0,MORONGO GOLF COURSE AT TUKWET CNYN,NTNCWS,GW,GW,185,7,other_water_systems
2130,CA3303072,0,0,0,0,0,0,0,0,0,0,GOOSE CREEK GOLF CLUB,NTNCWS,GW,GW,246,4,other_water_systems
2131,CA3303092,1,1,0,2,1,1,1,0,1,1,MECCA ARCO TRAVEL CENTER,NTNCWS,GW,GW,1847,4,other_water_systems
2132,CA3303112,1,1,0,1,0,1,1,0,1,0,GRIMMWAY FARMS COACHELLA VALLEY FACILITY,NTNCWS,GW,GW,245,1,other_water_systems
2133,CA3310001,0,0,0,0,0,0,0,0,0,0,COACHELLA VWD: COVE COMMUNITY,CWS,GW,GW,270000,111186,other_water_systems
2134,CA3310002,0,0,0,0,0,0,0,0,0,0,BEAUMONT CHERRY VALLEY WD,CWS,GW,GW,49241,20878,other_water_systems
2135,CA3310003,1,0,0,2,2,1,0,0,1,1,BLYTHE - CITY OF,CWS,GW,GW,9874,3424,carceral_serving_water_system
2136,CA3310004,0,0,0,0,0,0,0,0,0,0,BOX SPRINGS MUTUAL WC,CWS,SW,SWP,3542,640,other_water_systems
2137,CA3310005,0,0,0,0,0,0,0,0,0,0,DESERT WATER AGENCY,CWS,SW,SW,74025,23358,other_water_systems
2138,CA3310006,0,0,0,1,1,0,0,0,1,1,"BANNING, CITY OF",CWS,GW,GW,30683,11535,other_water_systems
2139,CA3310007,0,0,0,1,1,0,0,0,1,1,COACHELLA WATER AUTHORITY,CWS,GW,GW,42835,9363,other_water_systems
2140,CA3310008,0,0,0,2,1,0,0,0,1,1,MISSION SPRINGS WD,CWS,GW,GW,43223,13484,other_water_systems
2141,CA3310009,0,0,0,0,0,0,0,0,0,0,EASTERN MUNICIPAL WD,CWS,SW,SWP,651058,167890,carceral_serving_water_system
2142,CA3310012,0,0,0,0,0,0,0,0,0,0,ELSINORE VALLEY MWD,CWS,SW,SW,165586,47390,other_water_systems
2143,CA3310016,0,0,0,1,1,0,0,0,1,1,"HEMET, CITY OF",CWS,SW,SWP,33828,9601,other_water_systems
2144,CA3310017,0,0,0,2,2,0,0,0,1,1,SOUTH MESA WC,CWS,GW,GW,10108,3063,other_water_systems
2145,CA3310018,0,0,0,0,0,0,0,0,0,0,HOME GARDENS COUNTY WD,CWS,SW,SWP,3095,860,other_water_systems
2146,CA3310019,0,0,0,2,2,0,0,0,1,1,IDYLLWILD WATER DISTRICT,CWS,GW,GW,2963,1681,other_water_systems
2147,CA3310020,0,0,0,1,1,0,0,0,1,1,INDIO WATER AUTHORITY,CWS,GW,GW,83486,25299,carceral_serving_water_system
2148,CA3310021,0,0,0,0,0,0,0,0,0,0,JURUPA COMMUNITY SD,CWS,SW,SWP,134049,33574,other_water_systems
2149,CA3310022,1,1,1,1,1,1,1,1,1,1,LAKE HEMET MWD,CWS,GW,GW,52913,14421,other_water_systems
2150,CA3310025,0,0,0,2,0,0,0,0,1,0,"NORCO, CITY OF",CWS,SW,SWP,25037,7447,other_water_systems
2151,CA3310026,0,0,0,1,1,0,0,0,1,1,NUEVO WATER COMPANY,CWS,SW,SWP,6733,1887,other_water_systems
2152,CA3310028,0,0,0,0,0,0,0,0,0,0,RIVERSIDE CSA #122-MESA VERDE,CWS,GW,GW,766,328,other_water_systems
2153,CA3310029,0,0,0,2,2,0,0,0,1,1,"PERRIS, CITY OF",CWS,SW,SWP,7854,2557,other_water_systems
2154,CA3310030,0,0,0,3,3,0,0,0,1,1,PINE COVE WATER DISTRICT,CWS,GW,GW,1540,1116,other_water_systems
2155,CA3310031,0,0,0,0,0,0,0,0,0,0,"RIVERSIDE, CITY OF",CWS,SW,GU,298398,66422,carceral_serving_water_system
2156,CA3310032,0,0,0,0,0,0,0,0,0,0,"SAN JACINTO, CITY OF",CWS,GW,GW,18950,4552,other_water_systems
2157,CA3310033,0,0,0,0,0,0,0,0,0,0,SANTA ANA RIVER WATER COMPANY,CWS,GW,GW,6306,1757,other_water_systems
2158,CA3310036,0,0,0,0,0,0,0,0,0,0,WESTERN MWD - MURRIETA DIVISION,CWS,SW,SWP,17077,2863,other_water_systems
2159,CA3310037,0,0,0,1,1,0,0,0,1,1,"CORONA, CITY OF",CWS,SW,SWP,168575,44573,other_water_systems
2160,CA3310038,0,0,0,0,0,0,0,0,0,0,RANCHO CALIFORNIA WATER DISTRICT,CWS,SW,SWP,144088,44217,other_water_systems
2161,CA3310040,0,0,0,2,2,0,0,0,1,1,FERN VALLEY WD,CWS,SW,SW,900,1177,other_water_systems
2162,CA3310044,0,0,0,0,0,0,0,0,0,0,RUBIDOUX COMMUNITY SD,CWS,GW,GW,36827,6820,other_water_systems
2163,CA3310046,0,0,0,4,3,0,0,0,1,1,FARM MUTUAL W.C. (THE),CWS,SW,SWP,4026,1265,other_water_systems
2164,CA3310047,0,0,0,0,0,0,0,0,0,0,CABAZON WATER DISTRICT,CWS,GW,GW,2271,989,other_water_systems
2165,CA3310048,0,0,0,0,0,0,0,0,0,0,COACHELLA VWD: I.D. NO. 8,CWS,GW,GW,4600,1644,other_water_systems
2166,CA3310049,0,0,0,0,0,0,0,0,0,0,WESTERN MWD,CWS,SW,SWP,84209,22054,other_water_systems
2167,CA3310051,0,0,0,0,0,0,0,0,0,0,MYOMA DUNES MUTUAL WATER COMPANY,CWS,GW,GW,9445,2574,other_water_systems
2168,CA3310052,0,0,0,0,0,0,0,0,0,0,LAKE HEMET-GARNER VALLEY,CWS,GW,GW,709,284,other_water_systems
2169,CA3310074,0,0,0,1,1,0,0,0,1,1,TEMESCAL VALLEY WATER DISTRICT,CWS,SW,SWP,21153,6567,other_water_systems
2170,CA3310075,0,0,0,0,0,0,0,0,0,0,WESTERN MWD (ARLINGTON),CWS,SW,SWP,0,7,other_water_systems
2171,CA3310076,0,0,0,0,0,0,0,0,0,0,WESTERN MWD (ID A - RAINBOW),CWS,SW,SWP,192,47,other_water_systems
2172,CA3310078,0,0,0,0,0,0,0,0,0,0,WEST PALM SPRINGS VILLAGE,CWS,GW,GW,496,265,other_water_systems
2173,CA3310080,0,0,0,0,0,0,0,0,0,0,LAKE HEMET MWD-CAMP GROUND,CWS,GW,GW,600,287,other_water_systems
2174,CA3310081,0,0,0,0,0,0,0,0,0,0,PALM SPRINGS CREST,CWS,GW,GW,384,178,other_water_systems
2175,CA3310082,0,0,0,0,0,0,0,0,0,0,NORTH PERRIS WATER SYSTEM,CWS,GW,GW,4500,1389,other_water_systems
2176,CA3310083,0,0,0,0,0,0,0,0,0,0,CHINO BASIN DESALTER AUTH. - DESALTER 2,CWS,GW,GW,0,7,other_water_systems
2177,CA3310084,0,0,0,0,0,0,0,0,0,0,DESERT SAGE YOUTH WELLNESS CENTER,NTNCWS,GW,GW,90,2,other_water_systems
2178,CA3310800,0,0,0,4,2,0,0,0,1,1,CALIFORNIA REHABILITATION CENTER - NORCO,CWS,SW,SWP,4300,1357,carceral_water_system
2179,CA3310801,0,0,0,4,3,0,0,0,1,1,BAUTISTA CC NO. 36,CWS,GW,GW,77,1,carceral_water_system
2180,CA3310802,0,0,0,1,1,0,0,0,1,1,CHUCKAWALLA VALLEY STATE PRISON,CWS,GW,GW,5994,1865,carceral_water_system
2181,CA3400101,1,1,0,1,0,1,1,0,1,0,HOOD WATER MAINTENCE DIST [SWS],CWS,GW,GW,271,82,other_water_systems
2182,CA3400103,1,1,0,4,3,1,1,0,1,1,B & W RESORT MARINA,CWS,GW,GW,100,37,other_water_systems
2183,CA3400106,1,1,0,1,0,1,1,0,1,0,EAST WALNUT GROVE [SWS],CWS,GW,GW,300,169,other_water_systems
2184,CA3400107,1,1,1,0,0,1,1,1,0,0,RIVER'S EDGE MARINA & RESORT,CWS,GW,GW,210,83,other_water_systems
2185,CA3400121,0,0,0,0,0,0,0,0,0,0,EL DORADO MOBILE HOME PARK,CWS,GW,GW,318,128,other_water_systems
2186,CA3400122,0,0,0,0,0,0,0,0,0,0,EL DORADO WEST MHP,CWS,GW,GW,203,128,other_water_systems
2187,CA3400125,4,4,4,0,0,1,1,1,0,0,FREEPORT MARINA,CWS,GW,GW,45,27,other_water_systems
2188,CA3400128,0,0,0,3,3,0,0,0,1,1,HAPPY HARBOR (SWS),CWS,GW,GW,60,45,other_water_systems
2189,CA3400130,1,1,1,6,3,1,1,1,1,1,MAGNOLIA MUTUAL WATER,CWS,GW,GW,90,34,other_water_systems
2190,CA3400135,0,0,0,0,0,0,0,0,0,0,KORTHS PIRATES LAIR,CWS,GW,GW,55,64,other_water_systems
2191,CA3400137,0,0,0,0,0,0,0,0,0,0,LINCOLN CHAN-HOME RANCH,CWS,GW,GW,33,19,other_water_systems
2192,CA3400138,1,1,1,4,4,1,1,1,1,1,LOCKE WATER WORKS CO [SWS],CWS,GW,GW,80,44,other_water_systems
2193,CA3400139,0,0,0,0,0,0,0,0,0,0,SACRAMENTO INTERNATIONAL AIRPORT [SWS],NTNCWS,SW,SWP,41717,67,other_water_systems
2194,CA3400149,1,1,0,1,0,1,1,0,1,0,RANCHO MARINA,CWS,GW,GW,250,77,other_water_systems
2195,CA3400155,0,0,0,6,3,0,0,0,1,1,SEQUOIA WATER ASSOC,CWS,GW,GW,54,18,other_water_systems
2196,CA3400156,1,1,0,1,0,1,1,0,1,0,SOUTHWEST TRACT W M D [SWS],CWS,GW,GWP,103,33,other_water_systems
2197,CA3400164,0,0,0,0,0,0,0,0,0,0,"VIEIRA'S RESORT, INC",CWS,GW,GW,200,107,other_water_systems
2198,CA3400169,0,0,0,2,2,0,0,0,1,1,SPINDRIFT MARINA,CWS,GW,GW,100,50,other_water_systems
2199,CA3400172,0,0,0,1,0,0,0,0,1,0,TOKAY PARK WATER CO,CWS,GW,GW,653,198,other_water_systems
2200,CA3400173,1,1,0,1,0,1,1,0,1,0,NORTHGATE 880 [SWS],NTNCWS,GW,GW,2926,278,other_water_systems
2201,CA3400179,0,0,0,1,1,0,0,0,1,1,MC CLELLAN MHP,CWS,GW,GW,700,199,other_water_systems
2202,CA3400180,1,1,0,1,0,1,1,0,1,0,BRANCH CENTER [SWS],NTNCWS,GW,GW,1700,40,carceral_serving_water_system
2203,CA3400181,0,0,0,0,0,0,0,0,0,0,LAGUNA DEL SOL INC,CWS,GW,GW,445,112,other_water_systems
2204,CA3400190,0,0,0,0,0,0,0,0,0,0,IMPERIAL MANOR MOBILEHOME COMMUNITY,CWS,GW,GW,280,187,other_water_systems
2205,CA3400191,0,0,0,0,0,0,0,0,0,0,ELEVEN OAKS MOBILE HOME COMMUNITY,CWS,GW,GW,262,136,other_water_systems
2206,CA3400192,0,0,0,0,0,0,0,0,0,0,TUNNEL TRAILER PARK,CWS,GW,GW,48,21,other_water_systems
2207,CA3400217,0,0,0,0,0,0,0,0,0,0,HOMETOWN COLONIAL ESTATES LLC,CWS,GW,GW,400,146,other_water_systems
2208,CA3400229,1,1,0,1,0,1,1,0,1,0,RIO COSUMNES CORRECTIONAL CENTER [SWS],CWS,GW,GW,2800,13,carceral_water_system
2209,CA3400232,0,0,0,1,1,0,0,0,1,1,RANCHO SECO NGS (SMUD),NTNCWS,GW,GW,51,2,other_water_systems
2210,CA3400240,0,0,0,0,0,0,0,0,0,0,H C MUDDOX CO,NTNCWS,GW,GW,80,2,other_water_systems
2211,CA3400248,0,0,0,0,0,0,0,0,0,0,FRANKLIN ELEMENTARY SCHOOL,NTNCWS,GW,GW,650,13,other_water_systems
2212,CA3400250,0,0,0,2,2,0,0,0,1,1,PLEASANT GROVE ELEMENTARY SCHOOL,NTNCWS,GW,GW,185,10,other_water_systems
2213,CA3400251,0,0,0,2,2,0,0,0,1,1,SIERRA ENTERPRISE ELEMENTARY SCHOOL,NTNCWS,GW,GW,430,13,other_water_systems
2214,CA3400253,0,0,0,0,0,0,0,0,0,0,COSUMNES RIVER ELEMENTARY SCHOOL,NTNCWS,GW,GW,560,8,other_water_systems
2215,CA3400254,0,0,0,2,2,0,0,0,1,1,DILLARD ELEMENTARY SCHOOL,NTNCWS,GW,GW,350,4,other_water_systems
2216,CA3400267,1,1,0,1,0,1,1,0,1,0,BATES ELEMENTARY SCHOOL,NTNCWS,GW,GW,375,10,other_water_systems
2217,CA3400268,1,1,0,1,0,1,1,0,1,0,WALNUT GROVE ELEMENTARY SCHOOL,NTNCWS,GW,GW,200,2,other_water_systems
2218,CA3400271,0,0,0,1,0,0,0,0,1,0,ARCOHE ELEM SCHOOL - MAIN CAMPUS,NTNCWS,GW,GW,465,2,other_water_systems
2219,CA3400273,2,2,1,2,1,1,1,1,1,1,WILTON BIBLE CHURCH,NTNCWS,GW,GW,210,5,other_water_systems
2220,CA3400278,0,0,0,6,6,0,0,0,1,1,AMERICAN RIVER COLLEGE,NTNCWS,GW,GW,2000,32,other_water_systems
2221,CA3400296,0,0,0,0,0,0,0,0,0,0,SAC CITY MOBILE HOME COMMUNITY LP,CWS,GW,GW,350,164,other_water_systems
2222,CA3400331,0,0,0,0,0,0,0,0,0,0,WESTERNER MOBILE HOME PARK,CWS,GW,GW,65,49,other_water_systems
2223,CA3400335,0,0,0,0,0,0,0,0,0,0,HOLIDAY MOBILE VILLAGE,CWS,GW,GW,200,115,other_water_systems
2224,CA3400342,1,1,0,1,0,1,1,0,1,0,KIEFER LANDFILL [SWS],NTNCWS,GW,GW,50,3,other_water_systems
2225,CA3400358,0,0,0,0,0,0,0,0,0,0,"6200 FRANKLIN, LLC  (SWS)",NTNCWS,GW,GW,200,4,other_water_systems
2226,CA3400364,1,1,0,1,0,1,1,0,1,0,JEAN HARVIE SCHOOL [SWS],NTNCWS,GW,GW,30,2,other_water_systems
2227,CA3400391,1,1,0,2,1,1,1,0,1,1,BRADSHAW CHRISTIAN SCHOOL,NTNCWS,GW,GW,1000,4,other_water_systems
2228,CA3400394,1,1,0,4,0,1,1,0,1,0,DELTA SHORES RESORT,NTNCWS,GW,GW,278,189,other_water_systems
2229,CA3400397,0,0,0,3,3,0,0,0,1,1,LAGUNA VILLAGE RV PARK,CWS,GW,GW,28,28,other_water_systems
2230,CA3400401,0,0,0,0,0,0,0,0,0,0,PLANTATION MOBILE HOME PARK,CWS,GW,GW,22,21,other_water_systems
2231,CA3400402,0,0,0,3,3,0,0,0,1,1,SHELDON ACRES DEV CENTER,NTNCWS,GW,GW,100,1,other_water_systems
2232,CA3400416,0,0,0,0,0,0,0,0,0,0,PAPE MACHINERY,NTNCWS,GW,GW,44,1,other_water_systems
2233,CA3400425,0,0,0,0,0,0,0,0,0,0,SACRAMENTO RENDERING,NTNCWS,GW,GW,300,5,other_water_systems
2234,CA3400429,0,0,0,0,0,0,0,0,0,0,ADESA OF SACRAMENTO,NTNCWS,GW,GW,320,4,other_water_systems
2235,CA3400433,0,0,0,0,0,0,0,0,0,0,EDGEWATER MOBILE HOME PARK,CWS,GW,GW,40,22,other_water_systems
2236,CA3400434,0,0,0,3,3,0,0,0,1,1,CARSON LANDSCAPE INDUSTRIES,NTNCWS,GW,GW,175,2,other_water_systems
2237,CA3400452,0,0,0,0,0,0,0,0,0,0,SILVERADO WATER SYSTEM,NTNCWS,GW,GW,40,5,other_water_systems
2238,CA3400453,0,0,0,4,4,0,0,0,1,1,"MATSUDA'S BY GREEN ACRES, LLC",NTNCWS,GW,GW,125,4,other_water_systems
2239,CA3400454,0,0,0,5,5,0,0,0,1,1,VILLAGE BRADSHAW,NTNCWS,GW,GW,100,6,other_water_systems
2240,CA3400456,0,0,0,0,0,0,0,0,0,0,STAFFORD MEAT COMPANY,NTNCWS,GW,GW,32,4,other_water_systems
2241,CA3400473,1,1,0,4,3,1,1,0,1,1,METRO AIR PARK WATER SYSTEM,NTNCWS,SW,SWP,2500,17,other_water_systems
2242,CA3400475,0,0,0,0,0,0,0,0,0,0,HEDGE TRAINING FACILITY,NTNCWS,GW,GW,25,3,other_water_systems
2243,CA3410001,0,0,0,0,0,0,0,0,0,0,SACRAMENTO SUBURBAN WATER DISTRICT,CWS,SW,SWP,194444,46822,other_water_systems
2244,CA3410002,1,1,0,1,0,1,1,0,1,0,SCWA - ARDEN PARK VISTA,CWS,GW,GW,10101,3061,other_water_systems
2245,CA3410003,0,0,0,0,0,0,0,0,0,0,GOLDEN STATE WATER CO - ARDEN WATER SERV,CWS,GW,GW,5637,1729,other_water_systems
2246,CA3410004,0,0,0,1,1,0,0,0,1,1,CARMICHAEL WATER DISTRICT,CWS,SW,GU,41193,11716,other_water_systems
2247,CA3410005,0,0,0,1,1,0,0,0,1,1,RANCHO MURIETA COMMUNITY SERVI,CWS,SW,SW,5728,2869,other_water_systems
2248,CA3410006,0,0,0,0,0,0,0,0,0,0,CITRUS HEIGHTS WATER DISTRICT,CWS,SW,SWP,67758,20250,other_water_systems
2249,CA3410007,0,0,0,0,0,0,0,0,0,0,DEL PASO MANOR COUNTY WATER DI,CWS,GW,GW,4520,1800,other_water_systems
2250,CA3410008,0,0,0,0,0,0,0,0,0,0,ELK GROVE WATER DISTRICT,CWS,GW,GW,43551,13020,other_water_systems
2251,CA3410009,0,0,0,0,0,0,0,0,0,0,FAIR OAKS WATER DISTRICT,CWS,SW,SWP,36226,14277,other_water_systems
2252,CA3410010,0,0,0,0,0,0,0,0,0,0,CAL AM - SUBURBAN ROSEMONT,CWS,SW,SWP,53882,16328,other_water_systems
2253,CA3410011,0,0,0,0,0,0,0,0,0,0,"GALT, CITY OF",CWS,GW,GW,26536,7862,other_water_systems
2254,CA3410012,0,0,0,0,0,0,0,0,0,0,CAL AM - ISLETON,CWS,GW,GW,1591,482,other_water_systems
2255,CA3410013,0,0,0,0,0,0,0,0,0,0,CAL AM - LINCOLN OAKS,CWS,SW,SWP,47665,14444,other_water_systems
2256,CA3410014,0,0,0,0,0,0,0,0,0,0,"FOLSOM, CITY OF - MAIN",CWS,SW,SW,75728,23372,other_water_systems
2257,CA3410015,0,0,0,0,0,0,0,0,0,0,GOLDEN STATE WATER CO. - CORDOVA,CWS,SW,SW,47106,14882,other_water_systems
2258,CA3410016,0,0,0,0,0,0,0,0,0,0,ORANGE VALE WATER COMPANY,CWS,SW,SWP,16861,5730,other_water_systems
2259,CA3410017,0,0,0,0,0,0,0,0,0,0,CAL AM - PARKWAY,CWS,SW,SWP,49464,14989,other_water_systems
2260,CA3410018,0,0,0,0,0,0,0,0,0,0,RIO LINDA/ELVERTA COMMUNITY WATER DIST,CWS,GW,GW,15404,4656,other_water_systems
2261,CA3410020,0,0,0,0,0,0,0,0,0,0,CITY OF SACRAMENTO MAIN,CWS,SW,SW,518161,146193,carceral_serving_water_system
2262,CA3410021,0,0,0,0,0,0,0,0,0,0,SAN JUAN WATER DISTRICT,CWS,SW,SW,29308,10929,other_water_systems
2263,CA3410022,0,0,0,3,3,0,0,0,1,1,OLYMPIA MOBILODGE,CWS,GW,GW,450,200,other_water_systems
2264,CA3410023,0,0,0,0,0,0,0,0,0,0,CAL AM - FRUITRIDGE VISTA,CWS,SW,SWP,15220,4612,other_water_systems
2265,CA3410026,0,0,0,0,0,0,0,0,0,0,CALIFORNIA STATE FAIR,CWS,GW,GW,9290,269,other_water_systems
2266,CA3410027,0,0,0,0,0,0,0,0,0,0,CAL AM - SECURITY PARK,NTNCWS,SW,SWP,102,31,other_water_systems
2267,CA3410029,1,1,0,1,0,1,1,0,1,0,SCWA - LAGUNA/VINEYARD,CWS,SW,SW,179933,49527,other_water_systems
2268,CA3410030,0,0,0,0,0,0,0,0,0,0,"FOLSOM, CITY OF - ASHLAND",CWS,SW,SWP,3538,1078,other_water_systems
2269,CA3410031,0,0,0,0,0,0,0,0,0,0,CAL AM - ANTELOPE,CWS,SW,SWP,35241,10679,other_water_systems
2270,CA3410032,1,1,0,1,0,1,1,0,1,0,FOLSOM STATE PRISON,CWS,SW,SW,4524,2790,carceral_water_system
2271,CA3410033,0,0,0,0,0,0,0,0,0,0,FLORIN COUNTY WATER DISTRICT,CWS,GW,GW,7831,2404,other_water_systems
2272,CA3410045,0,0,0,0,0,0,0,0,0,0,CAL AM - ARDEN,CWS,SW,SWP,3970,1203,other_water_systems
2273,CA3410047,0,0,0,0,0,0,0,0,0,0,CAL AM - WALNUT GROVE,CWS,GW,GW,650,197,other_water_systems
2274,CA3410704,1,1,0,1,0,1,1,0,1,0,SCWA MATHER-SUNRISE,CWS,SW,SWP,28235,8556,other_water_systems
2275,CA3410802,0,0,0,0,0,0,0,0,0,0,RICHARD A. MCGEE TRAINING CENTER,NTNCWS,GW,GW,975,27,other_water_systems
2276,CA3500006,1,1,1,1,1,1,1,1,1,1,CSA NO. 31 STONEGATE WS,CWS,SW,SW,252,77,other_water_systems
2277,CA3500505,3,3,3,4,3,1,1,1,1,1,THOUSAND TRAILS SAN BENITO PRESERVE,CWS,GW,GW,1017,365,other_water_systems
2278,CA3500507,13,13,13,10,1,1,1,1,1,1,BITTERWATER-TULLY SCHOOL WS,NTNCWS,SW,SW,45,2,other_water_systems
2279,CA3500509,0,0,0,0,0,0,0,0,0,0,TRES PINOS CWD,CWS,GW,GW,350,121,other_water_systems
